distributor_code,distributor_name,account_profile_class,report_month,commission_owed,amount_paid,amount_unpaid,payment_rate,payment_status,payment_channel,payment_date,exception_flag,data_source
328063,Nazeer Communication and Enterprises Ltd,PENTAGON FRANCHISE,202603,3767.43,2260.46,1506.97,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
19401,Starbiz Lynk Ventures Ltd,CONNECT STORES,202603,3767.43,2260.46,1506.97,0.6,PARTIALLY_PAID,MTN_INTERNAL_SETTLEMENT,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
19830,Fusaha Ventures Nigeria Ltd,DEALER,202603,3767.43,3390.69,376.74,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
377071,Dutiful Communications Ltd,PENTAGON FRANCHISE,202603,3767.43,3390.69,376.74,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
332065,Plowsharedge Nigeria Ltd,PENTAGON FRANCHISE,202603,3767.43,3390.69,376.74,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
379084,Femsactics Ltd,PENTAGON FRANCHISE,202603,3767.43,3390.69,376.74,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
409092,Jim-Will Communications Ltd,PENTAGON FRANCHISE,202603,3767.43,3390.69,376.74,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
325080,BN Hassan Communication Ltd,PENTAGON FRANCHISE,202603,3767.43,3390.69,376.74,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
322063,Orji Don C Global Ltd,PENTAGON FRANCHISE,202603,3767.43,2260.46,1506.97,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
280064,Isaacchuks E Bizcom Ltd,PENTAGON FRANCHISE,202603,3767.43,3390.69,376.74,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
379087,Jossy and Peter Communications Ltd,PENTAGON FRANCHISE,202603,3767.43,3390.69,376.74,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
287074,Benayah Industres Ltd,PENTAGON FRANCHISE,202603,3767.43,3390.69,376.74,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
335060,Behassan Communication Ltd,PENTAGON FRANCHISE,202603,3767.43,3390.69,376.74,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
349070,Elayo 5G Global Ltd,PENTAGON FRANCHISE,202603,3767.43,3390.69,376.74,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
310070,Confide Technologies Ltd,PENTAGON FRANCHISE,202603,3767.43,3390.69,376.74,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
311066,Delbase Resource Ltd,PENTAGON FRANCHISE,202603,3767.43,3390.69,376.74,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
365130,Decor and Options Nigeria Ltd,PENTAGON FRANCHISE,202603,3348.84,3013.96,334.88,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
416151,Onimson Talk Link Ltd,PENTAGON FRANCHISE,202603,3348.84,3013.96,334.88,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
395083,Wamatel Communication Nigeria Ltd,PENTAGON FRANCHISE,202603,3348.84,3013.96,334.88,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
365113,Emmyboy Communication Services Ltd,PENTAGON FRANCHISE,202603,3348.84,3013.96,334.88,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
386077,Glory Helmic Resources Ltd,PENTAGON FRANCHISE,202603,3348.84,3013.96,334.88,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19380,Sandabe Connect Ltd,CONNECT STORES,202603,3348.84,2009.3,1339.54,0.6,PARTIALLY_PAID,MTN_INTERNAL_SETTLEMENT,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
379086,Sunnyplus Multi Creation Ltd,PENTAGON FRANCHISE,202603,3348.84,3013.96,334.88,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
411101,Ademarks Integrated Ltd,PENTAGON FRANCHISE,202603,3348.84,3013.96,334.88,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
430141,Gavimo Innovations Ltd,PENTAGON FRANCHISE,202603,3348.84,2009.3,1339.54,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
386072,Primevoice Telecommunications Ltd,PENTAGON FRANCHISE,202603,3348.84,3013.96,334.88,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19612,Ozb Communications Ltd,DEALER,202603,3348.84,3013.96,334.88,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
107032,Systreame Nigeria Ltd,ENTERPRISE BUSINESS,202603,2930.23,2637.21,293.02,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
356066,F and K Intercontinental Solutions Ltd,PENTAGON FRANCHISE,202603,2930.23,2637.21,293.02,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
333069,Shaaibu Maigoro Communication,PENTAGON FRANCHISE,202603,2930.23,2637.21,293.02,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
334060,Aerizo Network Ltd,PENTAGON FRANCHISE,202603,2930.23,2637.21,293.02,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19786,Alpha Tex Solutions Ltd,CONNECT STORES,202603,2930.23,2637.21,293.02,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
327085,Dewan Communication Ltd,PENTAGON FRANCHISE,202603,2930.23,2637.21,293.02,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
377079,El-Ruson Network Services Ltd,PENTAGON FRANCHISE,202603,2930.23,2637.21,293.02,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19490,New Millenium Resources Nigeria Ltd,DEALER,202603,2930.23,2637.21,293.02,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
365105,FXY Global Services Ltd,PENTAGON FRANCHISE,202603,2930.23,2637.21,293.02,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
115041,G. Akura Global Resources Ltd,ENTERPRISE BUSINESS,202603,2930.23,2637.21,293.02,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
365075,Global Dammy Communication And It Services Ltd,PENTAGON FRANCHISE,202603,2930.23,2637.21,293.02,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
345060,Telospace Nigeria Ltd,PENTAGON FRANCHISE,202603,2930.23,2637.21,293.02,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
294090,Kponi Communications Ltd,PENTAGON FRANCHISE,202603,2930.23,2637.21,293.02,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
319058,Dake Ventures Resources Ltd,PENTAGON FRANCHISE,202603,2930.23,2637.21,293.02,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
322061,Crescita Global Resources Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
358069,Loab Mega Nig Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
356077,Oheha Global Networking and Services Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
379082,Emperorfutudou Communication,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
365112,Greenland Concept and Links Atta Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
357066,Babankiki Communications Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
405089,Maple Telecomms Ltd,DEALER,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
415144,Goabkem Telecommunications Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
367081,Digilearn Centre Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
329065,March Integrated Multibusiness Ventures,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
21285,Ozb Communications Ltd,DEALER,202603,2511.62,1506.97,1004.65,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
337059,Dioha Collins Resources Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19914,Golden Kobo Plus,DATA PARTNERS,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
322074,Doonfantina Concepts Nig Ltd,PENTAGON FRANCHISE,202603,2511.62,1506.97,1004.65,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
19663,Karavan Communications Ltd,DATA PARTNERS,202603,2511.62,1506.97,1004.65,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
332063,Aka Greathearts Ltd,PENTAGON FRANCHISE,202603,2511.62,1506.97,1004.65,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
411112,Bagottripple Integrated Communications Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
412089,Practitioners Integrated Global Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
380074,Chatzone Ng Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
358072,Oshoke-Ppraise Nig Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
314063,Algon Resources Nigeria Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
349074,Hanidusa Multiconcept Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19417,Talkcenta Nigeria Ltd,DATA PARTNERS,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
107035,Esdan Dynamics Ltd,ENTERPRISE BUSINESS,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
21283,Golden Rule Communications Ltd,DEALER,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
345061,Albadru Communication Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
311062,Nero - K Global Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
455154,M and M Projects and Consultancy Ltd,CONNECT HUB,202603,2511.62,2260.46,251.16,0.9,PENDING,MTN_INTERNAL_SETTLEMENT,,,SIMULATED
360058,Roda and Juch Nigeria Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
334058,G.N.M Communication Nigeria Ltd,PENTAGON FRANCHISE,202603,2511.62,1506.97,1004.65,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
19387,Silverline Global Concept Ltd,CONNECT STORES,202603,2511.62,1506.97,1004.65,0.6,PARTIALLY_PAID,MTN_INTERNAL_SETTLEMENT,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
392085,Savwetsmile Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
344067,Shalom P Global Services Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
365111,Heaven-Open Real Business Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
360066,Bel Communications And Integrated Services Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
335061,Jaiz Communications Nigeria Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
284086,Me-Jay Gallery Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
294130,Rightnet System Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
21254,Finet Communication Ltd,DATA PARTNERS,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19782,Alennsar Infinity Company Nig Ltd,DEALER,202603,2511.62,1506.97,1004.65,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
347059,BHD World Resources Ltd,PENTAGON FRANCHISE,202603,2511.62,2260.46,251.16,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
454143,Arcane Associates Ltd,PENTAGON FRANCHISE,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
382114,Openwalls Telecom Ltd,PENTAGON FRANCHISE,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
365093,A Joy Mobile Ltd,PENTAGON FRANCHISE,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
360061,Cards Mega System Ltd,PENTAGON FRANCHISE,202603,1674.42,1004.65,669.77,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
391078,Metebur General Merchant Ltd,PENTAGON FRANCHISE,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
319062,Goringo Ventures Nigeria Ltd,PENTAGON FRANCHISE,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
332070,Channels Tree Telecomms,DEALER,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
351063,Alashe Telecoms and Services Ltd,PENTAGON FRANCHISE,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
361066,Leobiz Communication Ventures Ltd,PENTAGON FRANCHISE,202603,1674.42,1004.65,669.77,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
379095,Joges Nigeria Ltd,PENTAGON FRANCHISE,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
423154,Emma-Net Integrated Service Ltd,PENTAGON FRANCHISE,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
365109,Best Simmanusb Communications Nigeria Ltd,PENTAGON FRANCHISE,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
361072,Hammab Nig Ltd,PENTAGON FRANCHISE,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
368073,Okolo Brothers Ltd,PENTAGON FRANCHISE,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
380076,Giwa T. Success Ltd,PENTAGON FRANCHISE,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
20027,Keskese Ltd,SIM REG AGENCY,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
52023,Petrus Technology Services Ltd,DATA PARTNERS,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
365088,Ddeey - Adeexmarg Enterprise Ltd,PENTAGON FRANCHISE,202603,1674.42,1506.98,167.44,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
393085,Scosha Concept Ltd,PENTAGON FRANCHISE,202603,1674.42,669.77,1004.65,0.4,DISPUTED,BANK_TRANSFER,,CONFIRMED_MISMATCH,SIMULATED
350063,Awarico Global Investment Co. Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
413170,Adesina Global Communication Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
341064,Hio Famec Allied Company Ltd,PENTAGON FRANCHISE,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
329071,Hefahad Global Ventures Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19850,Guyilo Services Ltd,DATA PARTNERS,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
392088,Freva Global Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19661,Kadick Integrated Ltd,DEALER,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
356067,Zavitech Global Services Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
341059,Ali Mohammed Ibi Global Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
341069,Fatmax Global Ventures Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
323081,Alsadiq-Fafasad Nigeria Ltd,PENTAGON FRANCHISE,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
391084,Maimunat Communication Enterprises,PENTAGON FRANCHISE,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
361073,Teenth Integrated Global Resources Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
430151,Master Vision Broad Technologies Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
294065,Royze World Ltd,PENTAGON FRANCHISE,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
365114,Kurna Rahama International Communication Ltd,PENTAGON FRANCHISE,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
386074,Unique Ify Communications Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19964,Ringo Telecommunications Ltd,DEALER,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
438141,Adequ8 Networks and Communications Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
337073,Ashrock Enginering Services Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
367086,Bonanza Communications Nig Ltd,PENTAGON FRANCHISE,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
322059,Chrisbonk Communications Nig Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
335058,Face 2 Face Multimedia Ltd,PENTAGON FRANCHISE,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
361064,Salsaa Communications and Digital Services Ltd,PENTAGON FRANCHISE,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
408085,AZ Jega Communication Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
405097,Htrinity World Solution Nigeria Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
380077,Linkpoint Resources International Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
342068,Muriba Global Ventures Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
284059,Al-Hafeez Enterprises Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
409089,Sasolarcom Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
323080,Esteve Communations Ltd,PENTAGON FRANCHISE,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
303070,Bimcom Communications Ltd,PENTAGON FRANCHISE,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
349073,BBG Global Telecommunications Company Ltd,PENTAGON FRANCHISE,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
280062,Emnet Communication Nig Ltd,PENTAGON FRANCHISE,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
19871,Benjee Communication Nigeria Ltd,DEALER,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19780,Alachee Global Ltd,DATA PARTNERS,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
395094,Yauli Multi Services Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
332067,Shukuriyya Global Ventures Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
353063,Crownise Ventures,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
332066,Mire-Eng World Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
405098,Iyke Wireless Solutions Ltd,DEALER,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
349068,Belin-Shirawa Global-Link Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
356084,Jubicom Global Communications Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
294076,Sixteenpoints Solutions Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
300069,Ibrahim Auta Communications Services Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
349071,Dtech Support Services Ltd,PENTAGON FRANCHISE,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
341075,J.C Nwachukwu Communication Ventures Ltd,PENTAGON FRANCHISE,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
408086,Abu Hafssat Communication Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
406084,Hilbless Inovative Techologies and Consultancy Ltd,PENTAGON FRANCHISE,202603,1255.81,753.49,502.32,0.6,PARTIALLY_PAID,BANK_TRANSFER,2026-04-30,HIGH_UNQUALIFIED_RATE,SIMULATED
109031,Gamajeji Communication Nig Ltd,ENTERPRISE BUSINESS,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
412091,Zetrov Global Venture,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19363,Mobile Phoneshop Ltd,DEALER,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
379081,1930 Square Multipurpose Venture Ltd,PENTAGON FRANCHISE,202603,1255.81,1130.23,125.58,0.9,PENDING,BANK_TRANSFER,,,SIMULATED
19630,Premium First Yisab Nigeria Ltd,CONNECT STORES,202603,0.0,0.0,0.0,0.2,FULLY_PAID,MTN_INTERNAL_SETTLEMENT,2026-04-25,ALL_UNQUALIFIED,SIMULATED
377076,R.E.T Eclipse Nig Ltd,PENTAGON FRANCHISE,202603,0.0,0.0,0.0,0.2,FULLY_PAID,BANK_TRANSFER,2026-04-25,ALL_UNQUALIFIED,SIMULATED
408093,Global O.Dam Resources Ltd,PENTAGON FRANCHISE,202603,0.0,0.0,0.0,0.2,FULLY_PAID,BANK_TRANSFER,2026-04-25,ALL_UNQUALIFIED,SIMULATED
441143,City Brain Ltd,PENTAGON FRANCHISE,202603,0.0,0.0,0.0,0.2,FULLY_PAID,BANK_TRANSFER,2026-04-25,ALL_UNQUALIFIED,SIMULATED
338059,Dio Associates Integrated Ltd,PENTAGON FRANCHISE,202603,0.0,0.0,0.0,0.2,FULLY_PAID,BANK_TRANSFER,2026-04-25,ALL_UNQUALIFIED,SIMULATED
357094,Nahadiz Global Services,PENTAGON FRANCHISE,202603,0.0,0.0,0.0,0.2,FULLY_PAID,BANK_TRANSFER,2026-04-25,ALL_UNQUALIFIED,SIMULATED
323082,Akachuwkwu Global Communication Ltd,PENTAGON FRANCHISE,202603,0.0,0.0,0.0,0.2,FULLY_PAID,BANK_TRANSFER,2026-04-25,ALL_UNQUALIFIED,SIMULATED
341066,Isa Ringim Global Service Nig Ltd,PENTAGON FRANCHISE,202603,0.0,0.0,0.0,0.2,FULLY_PAID,BANK_TRANSFER,2026-04-25,ALL_UNQUALIFIED,SIMULATED
430148,Texver Investment Ltd,PENTAGON FRANCHISE,202603,0.0,0.0,0.0,0.2,FULLY_PAID,BANK_TRANSFER,2026-04-25,ALL_UNQUALIFIED,SIMULATED
328068,Muthmainah Global Investment Nig. Ltd,PENTAGON FRANCHISE,202603,0.0,0.0,0.0,0.2,FULLY_PAID,BANK_TRANSFER,2026-04-25,ALL_UNQUALIFIED,SIMULATED
